cell_id,count,date,path,source,type
410,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00410/post/cell_00410_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/10400100A1349500-visual.tif,post
410,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00410/post/cell_00410_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/104001009C64B300-visual.tif,post
410,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00410/post/cell_00410_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/103001010C360000-visual.tif,post
410,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00410/post/cell_00410_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/10400100A07CE400-visual.tif,post
410,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00410/post/cell_00410_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-10/1050010040277300-visual.tif,post
410,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00410/post/cell_00410_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-15/10400100A26E9900-visual.tif,post
411,1,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00411/pre/cell_00411_pre.tif,,pre
411,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00411/post/cell_00411_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-19/103001010C487900-visual.tif,post
411,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00411/post/cell_00411_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-18/10500100404AD000-visual.tif,post
411,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00411/post/cell_00411_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/10400100A1349500-visual.tif,post
411,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00411/post/cell_00411_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/104001009C64B300-visual.tif,post
411,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00411/post/cell_00411_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/103001010C360000-visual.tif,post
411,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00411/post/cell_00411_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/10400100A07CE400-visual.tif,post
411,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00411/post/cell_00411_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-10/1050010040277300-visual.tif,post
411,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00411/post/cell_00411_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-15/10400100A26E9900-visual.tif,post
412,1,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00412/pre/cell_00412_pre.tif,,pre
412,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00412/post/cell_00412_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-19/103001010C487900-visual.tif,post
412,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00412/post/cell_00412_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-18/10500100404AD000-visual.tif,post
412,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00412/post/cell_00412_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/10400100A1349500-visual.tif,post
412,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00412/post/cell_00412_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/104001009C64B300-visual.tif,post
412,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00412/post/cell_00412_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/103001010C360000-visual.tif,post
412,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00412/post/cell_00412_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/10400100A07CE400-visual.tif,post
412,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00412/post/cell_00412_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-10/1050010040277300-visual.tif,post
412,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00412/post/cell_00412_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-15/10400100A26E9900-visual.tif,post
413,1,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00413/pre/cell_00413_pre.tif,,pre
413,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00413/post/cell_00413_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-19/103001010C487900-visual.tif,post
413,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00413/post/cell_00413_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-18/10500100404AD000-visual.tif,post
413,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00413/post/cell_00413_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/10400100A1349500-visual.tif,post
413,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00413/post/cell_00413_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/104001009C64B300-visual.tif,post
413,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00413/post/cell_00413_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/103001010C360000-visual.tif,post
413,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00413/post/cell_00413_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/10400100A07CE400-visual.tif,post
413,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00413/post/cell_00413_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-10/1050010040277300-visual.tif,post
413,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00413/post/cell_00413_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-15/10400100A26E9900-visual.tif,post
414,2,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00414/pre/cell_00414_pre.tif,,pre
414,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00414/post/cell_00414_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-19/103001010C487900-visual.tif,post
414,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00414/post/cell_00414_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-18/10500100404AD000-visual.tif,post
414,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00414/post/cell_00414_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/103001010C360000-visual.tif,post
414,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00414/post/cell_00414_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/10400100A07CE400-visual.tif,post
414,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00414/post/cell_00414_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-10/1050010040277300-visual.tif,post
414,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00414/post/cell_00414_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-15/10400100A26E9900-visual.tif,post
415,2,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00415/pre/cell_00415_pre.tif,,pre
415,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00415/post/cell_00415_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-19/103001010C487900-visual.tif,post
415,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00415/post/cell_00415_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-18/10500100404AD000-visual.tif,post
415,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00415/post/cell_00415_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/103001010C360000-visual.tif,post
415,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00415/post/cell_00415_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/10400100A07CE400-visual.tif,post
415,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00415/post/cell_00415_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-10/1050010040277300-visual.tif,post
415,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00415/post/cell_00415_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-15/10400100A26E9900-visual.tif,post
416,2,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00416/pre/cell_00416_pre.tif,,pre
416,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00416/post/cell_00416_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-19/103001010C487900-visual.tif,post
416,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00416/post/cell_00416_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-18/10500100404AD000-visual.tif,post
416,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00416/post/cell_00416_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/103001010C360000-visual.tif,post
416,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00416/post/cell_00416_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/10400100A07CE400-visual.tif,post
416,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00416/post/cell_00416_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-10/1050010040277300-visual.tif,post
416,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00416/post/cell_00416_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-15/10400100A26E9900-visual.tif,post
417,2,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00417/pre/cell_00417_pre.tif,,pre
417,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00417/post/cell_00417_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-19/103001010C487900-visual.tif,post
417,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00417/post/cell_00417_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-18/10500100404AD000-visual.tif,post
417,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00417/post/cell_00417_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/103001010C360000-visual.tif,post
417,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00417/post/cell_00417_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/10400100A07CE400-visual.tif,post
417,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00417/post/cell_00417_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-10/1050010040277300-visual.tif,post
417,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00417/post/cell_00417_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-15/10400100A26E9900-visual.tif,post
418,2,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00418/pre/cell_00418_pre.tif,,pre
418,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00418/post/cell_00418_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-19/103001010C487900-visual.tif,post
418,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00418/post/cell_00418_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-18/10500100404AD000-visual.tif,post
418,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00418/post/cell_00418_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/103001010C360000-visual.tif,post
418,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00418/post/cell_00418_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/10400100A07CE400-visual.tif,post
418,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00418/post/cell_00418_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-10/1050010040277300-visual.tif,post
418,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00418/post/cell_00418_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-15/10400100A26E9900-visual.tif,post
419,2,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00419/pre/cell_00419_pre.tif,,pre
419,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00419/post/cell_00419_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-19/103001010C487900-visual.tif,post
419,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00419/post/cell_00419_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-18/10500100404AD000-visual.tif,post
419,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00419/post/cell_00419_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/103001010C360000-visual.tif,post
419,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00419/post/cell_00419_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/10400100A07CE400-visual.tif,post
419,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00419/post/cell_00419_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-10/1050010040277300-visual.tif,post
419,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00419/post/cell_00419_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-15/10400100A26E9900-visual.tif,post
420,2,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00420/pre/cell_00420_pre.tif,,pre
420,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00420/post/cell_00420_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-19/103001010C487900-visual.tif,post
420,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00420/post/cell_00420_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-18/10500100404AD000-visual.tif,post
420,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00420/post/cell_00420_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/103001010C360000-visual.tif,post
420,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00420/post/cell_00420_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/10400100A07CE400-visual.tif,post
420,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00420/post/cell_00420_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-10/1050010040277300-visual.tif,post
420,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00420/post/cell_00420_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-15/10400100A26E9900-visual.tif,post
421,3,,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/pre/cell_00421_pre.tif,,pre
421,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/post/cell_00421_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-19/103001010C487900-visual.tif,post
421,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/post/cell_00421_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-18/10500100404AD000-visual.tif,post
421,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/post/cell_00421_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/103001010C360000-visual.tif,post
421,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/post/cell_00421_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-14/10400100A07CE400-visual.tif,post
421,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/post/cell_00421_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-10/1050010040277300-visual.tif,post
421,,20250115,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/post/cell_00421_post_20250115.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103033/2025-01-15/10400100A26E9900-visual.tif,post
421,,20250119,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/post/cell_00421_post_20250119.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-19/103001010C487900-visual.tif,post
421,,20250118,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/post/cell_00421_post_20250118.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-18/10500100404AD000-visual.tif,post
421,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/post/cell_00421_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/10400100A1349500-visual.tif,post
421,,20250108,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/post/cell_00421_post_20250108.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-08/104001009C64B300-visual.tif,post
421,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/post/cell_00421_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/103001010C360000-visual.tif,post
421,,20250114,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/post/cell_00421_post_20250114.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-14/10400100A07CE400-visual.tif,post
421,,20250110,/media/gisense/xihan/250812_CyberTraining_Team4/data/chips_600m/cell_00421/post/cell_00421_post_20250110.tif,/media/gisense/xihan/250812_CyberTraining_Team4/data/raw/maxar_opendata/events/WildFires-LosAngeles-Jan-2025/ard/11/031311103031/2025-01-10/1050010040277300-visual.tif,post
