cell_id,bldg_uid,m1_damage_class,m1_damage_label,m1_prob_no_damage,m1_prob_minor,m1_prob_major,m1_prob_destroyed,m1b_damage_class,m1b_damage_label,m2_majority_class,m2b_damage_class,m2b_damage_label,m3_quality_filtered_class,n_dates_total,n_dates_used,n_dates_rejected,n_dates_valid_coverage,label_entropy,is_unstable,sam3_confidence,stage2a_type,stage2a_population,polygon_wkt_utm,centroid_utm_x,centroid_utm_y,centroid_lon,centroid_lat,crop_x0,crop_y0
cell_00358,944d2722-799c-44a8-bd16-4d1b9449ee68,0,no_damage,0.8066,0.1391,0.0157,0.0385,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7715,,,"POLYGON ((395107.630 3784653.815, 395107.630 3784653.510, 395107.019 3784653.510, 395107.019 3784652.899, 395106.714 3784652.899, 395106.714 3784652.594, 395106.409 3784652.594, 395106.409 3784651.679, 395106.104 3784651.679, 395106.104 3784651.068, 395105.799 3784651.068, 395105.799 3784650.458, 395105.493 3784650.458, 395105.493 3784649.847, 395105.188 3784649.847, 395105.188 3784649.542, 395104.883 3784649.542, 395104.883 3784648.932, 395104.578 3784648.932, 395104.578 3784648.321, 395104.273 3784648.321, 395104.273 3784646.490, 395104.578 3784646.490, 395104.578 3784644.964, 395104.883 3784644.964, 395104.883 3784644.659, 395105.188 3784644.659, 395105.188 3784644.354, 395105.493 3784644.354, 395105.493 3784644.049, 395106.104 3784644.049, 395106.104 3784643.744, 395106.714 3784643.744, 395106.714 3784643.438, 395107.019 3784643.438, 395107.019 3784643.133, 395107.630 3784643.133, 395107.630 3784642.828, 395107.935 3784642.828, 395107.935 3784642.523, 395109.461 3784642.523, 395109.461 3784642.828, 395110.071 3784642.828, 395110.071 3784643.133, 395110.376 3784643.133, 395110.376 3784643.438, 395110.682 3784643.438, 395110.682 3784644.049, 395110.987 3784644.049, 395110.987 3784644.659, 395111.292 3784644.659, 395111.292 3784645.270, 395111.597 3784645.270, 395111.597 3784647.101, 395111.902 3784647.101, 395111.902 3784648.016, 395112.208 3784648.016, 395112.208 3784648.627, 395112.513 3784648.627, 395112.513 3784649.237, 395112.818 3784649.237, 395112.818 3784649.847, 395113.123 3784649.847, 395113.123 3784650.763, 395113.428 3784650.763, 395113.428 3784651.984, 395113.123 3784651.984, 395113.123 3784652.289, 395112.818 3784652.289, 395112.818 3784652.594, 395111.902 3784652.594, 395111.902 3784652.899, 395111.292 3784652.899, 395111.292 3784653.204, 395110.682 3784653.204, 395110.682 3784653.510, 395109.461 3784653.510, 395109.461 3784653.815, 395107.630 3784653.815))",395108.7,3784648.11,-118.1384432,34.1975688,884,369
cell_00358,95837b66-5e6d-4340-af09-8269d5f9724e,0,no_damage,0.8227,0.1225,0.0173,0.0375,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.6982,,,"POLYGON ((394986.101 3784439.081, 394999.749 3784433.960, 395002.227 3784440.565, 394988.576 3784445.686, 394986.101 3784439.081))",394994.16,3784439.82,-118.1396608,34.1956792,508,1052
cell_00358,96862d90-4625-4590-a801-f7da37cc9f92,1,minor,0.4303,0.4932,0.037,0.0395,1,minor,1,1,minor,1,5,5,0,5,0.4855,True,0.6193,,,"POLYGON ((394839.778 3784314.409, 394842.232 3784313.005, 394841.390 3784311.537, 394851.476 3784305.772, 394855.227 3784312.337, 394851.851 3784314.269, 394851.601 3784313.832, 394842.439 3784319.066, 394839.778 3784314.409))",394847.0,3784313.03,-118.1412423,34.194521,27,1470
cell_00358,968c308c-fb66-48eb-a508-0e3a0d3c28b2,0,no_damage,0.4055,0.3092,0.193,0.0923,0,no_damage,0,1,minor,0,5,5,0,5,0.761,True,0.671,,,"POLYGON ((395149.440 3784587.742, 395149.135 3784587.131, 395149.990 3784586.704, 395149.013 3784584.751, 395147.167 3784585.675, 395144.951 3784581.244, 395160.232 3784573.602, 395164.157 3784581.452, 395160.305 3784583.377, 395161.862 3784586.490, 395153.237 3784590.800, 395151.253 3784586.835, 395149.440 3784587.742))",395153.4,3784584.65,-118.1379505,34.1970011,1036,586
cell_00358,96ca1942-cd92-4202-959d-8c7e6eeb68f9,0,no_damage,0.7411,0.1861,0.0383,0.0345,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.639,,,"POLYGON ((394857.375 3784421.261, 394857.375 3784420.956, 394857.070 3784420.956, 394857.070 3784420.651, 394856.765 3784420.651, 394856.765 3784420.041, 394856.460 3784420.041, 394856.460 3784419.736, 394856.155 3784419.736, 394856.155 3784419.125, 394855.849 3784419.125, 394855.849 3784418.210, 394855.544 3784418.210, 394855.544 3784416.989, 394855.849 3784416.989, 394855.849 3784416.378, 394856.155 3784416.378, 394856.155 3784416.073, 394856.765 3784416.073, 394856.765 3784415.768, 394859.207 3784415.768, 394859.207 3784415.463, 394859.817 3784415.463, 394859.817 3784414.852, 394860.122 3784414.852, 394860.122 3784414.547, 394861.038 3784414.547, 394861.038 3784414.242, 394862.869 3784414.242, 394862.869 3784414.547, 394863.479 3784414.547, 394863.479 3784414.852, 394864.090 3784414.852, 394864.090 3784415.158, 394864.700 3784415.158, 394864.700 3784415.463, 394865.310 3784415.463, 394865.310 3784415.768, 394865.921 3784415.768, 394865.921 3784416.378, 394866.226 3784416.378, 394866.226 3784417.599, 394865.921 3784417.599, 394865.921 3784418.210, 394865.615 3784418.210, 394865.615 3784418.820, 394865.310 3784418.820, 394865.310 3784419.125, 394864.700 3784419.125, 394864.700 3784419.430, 394864.090 3784419.430, 394864.090 3784419.736, 394863.174 3784419.736, 394863.174 3784420.041, 394862.564 3784420.041, 394862.564 3784420.346, 394861.343 3784420.346, 394861.343 3784420.651, 394860.122 3784420.651, 394860.122 3784420.956, 394859.512 3784420.956, 394859.512 3784421.261, 394857.375 3784421.261))",394860.94,3784417.79,-118.1411038,34.195467,71,1125
cell_00358,972aa0d0-81d8-482a-b351-db67f67bda79,0,no_damage,0.6447,0.2774,0.0319,0.046,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.6187,,,"POLYGON ((394882.148 3784664.347, 394884.644 3784671.000, 394877.530 3784673.667, 394875.034 3784667.014, 394882.148 3784664.347))",394879.84,3784669.01,-118.1409292,34.1977342,134,301
cell_00358,976bd73c-25e8-4e47-929c-6a5287ad72a5,3,destroyed,0.1245,0.0631,0.0775,0.735,-1,unknown,3,-1,unknown,3,5,5,0,0,-0.0,False,0.7176,,,"POLYGON ((395323.465 3784710.140, 395326.795 3784696.819, 395330.963 3784697.860, 395332.566 3784691.457, 395336.988 3784692.562, 395332.059 3784712.286, 395323.465 3784710.140))",395330.47,3784700.19,-118.1360429,34.1980607,1610,191
cell_00358,97d3ea49-e00e-48d8-823d-fabf7aed3f4b,3,destroyed,0.0918,0.0445,0.2341,0.6296,-1,unknown,3,-1,unknown,3,5,5,0,0,-0.0,False,0.7749,,,"POLYGON ((395181.394 3784436.738, 395182.654 3784440.137, 395192.197 3784436.591, 395193.766 3784440.815, 395174.756 3784447.877, 395171.924 3784440.256, 395181.394 3784436.738))",395182.78,3784440.4,-118.1376141,34.1957034,1123,1046
cell_00358,97f37666-c4d0-4853-8613-21d3470df7b6,0,no_damage,0.7226,0.2259,0.0141,0.0374,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.64,,,"POLYGON ((395015.258 3784666.389, 395018.988 3784664.939, 395019.204 3784665.501, 395024.207 3784663.553, 395029.828 3784678.007, 395021.100 3784681.404, 395015.258 3784666.389))",395021.43,3784669.97,-118.1393928,34.1977571,601,290
cell_00358,97ff18d1-1a1a-41be-bef5-93ff49932fea,0,no_damage,0.5837,0.3182,0.0583,0.0397,0,no_damage,0,0,no_damage,0,5,5,0,5,0.361,True,0.8156,,,"POLYGON ((395136.623 3784637.423, 395143.032 3784637.423, 395143.032 3784637.640, 395148.305 3784637.640, 395148.305 3784643.432, 395136.623 3784643.432, 395136.623 3784637.423))",395142.65,3784639.5,-118.1380737,34.1974946,994,395
cell_00358,9882be46-6c37-4e92-93c4-a76db844c3f2,3,destroyed,0.0677,0.039,0.0916,0.8017,-1,unknown,3,-1,unknown,3,5,5,0,0,-0.0,False,0.6906,,,"POLYGON ((395359.257 3784642.102, 395351.365 3784642.102, 395351.365 3784629.763, 395357.884 3784629.763, 395357.884 3784630.315, 395360.173 3784630.315, 395360.173 3784632.146, 395358.952 3784632.146, 395358.952 3784630.621, 395358.494 3784630.621, 395358.494 3784632.827, 395366.429 3784632.827, 395366.429 3784646.139, 395359.257 3784646.139, 395359.257 3784642.102))",395358.94,3784634.84,-118.1357261,34.1974744,1704,404
cell_00358,99141edf-f4dc-43b5-a3c3-f72d182f0cf2,0,no_damage,0.3248,0.2842,0.227,0.1639,-1,unknown,1,-1,unknown,0,5,5,0,0,-0.0,False,0.7468,,,"POLYGON ((395166.531 3784202.442, 395166.531 3784202.136, 395166.226 3784202.136, 395166.226 3784201.831, 395165.615 3784201.831, 395165.615 3784201.221, 395165.310 3784201.221, 395165.310 3784200.916, 395165.005 3784200.916, 395165.005 3784200.000, 395172.635 3784200.000, 395172.635 3784200.305, 395172.330 3784200.305, 395172.330 3784200.610, 395171.719 3784200.610, 395171.719 3784200.916, 395171.109 3784200.916, 395171.109 3784201.221, 395170.498 3784201.221, 395170.498 3784201.526, 395169.583 3784201.526, 395169.583 3784201.831, 395168.973 3784201.831, 395168.973 3784202.136, 395168.057 3784202.136, 395168.057 3784202.442, 395166.531 3784202.442))",395168.74,3784201.31,-118.1377375,34.1935462,1079,1710
cell_00358,993f7d5e-0de8-489a-be9e-7ed0e304b3ee,0,no_damage,0.7338,0.1984,0.0237,0.0441,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7387,,,"POLYGON ((394938.250 3784535.402, 394938.250 3784535.097, 394937.335 3784535.097, 394937.335 3784534.791, 394937.030 3784534.791, 394937.030 3784534.486, 394936.724 3784534.486, 394936.724 3784533.876, 394936.419 3784533.876, 394936.419 3784532.960, 394936.114 3784532.960, 394936.114 3784532.350, 394935.809 3784532.350, 394935.809 3784531.434, 394935.504 3784531.434, 394935.504 3784530.519, 394935.198 3784530.519, 394935.198 3784529.603, 394934.893 3784529.603, 394934.893 3784528.077, 394934.588 3784528.077, 394934.588 3784527.467, 394934.283 3784527.467, 394934.283 3784526.857, 394933.978 3784526.857, 394933.978 3784526.246, 394933.672 3784526.246, 394933.672 3784525.941, 394933.367 3784525.941, 394933.367 3784525.636, 394933.062 3784525.636, 394933.062 3784525.025, 394932.757 3784525.025, 394932.757 3784524.720, 394932.452 3784524.720, 394932.452 3784524.415, 394933.062 3784524.415, 394933.062 3784523.805, 394933.367 3784523.805, 394933.367 3784523.499, 394933.672 3784523.499, 394933.672 3784523.194, 394934.283 3784523.194, 394934.283 3784522.889, 394934.893 3784522.889, 394934.893 3784522.584, 394935.504 3784522.584, 394935.504 3784522.279, 394936.114 3784522.279, 394936.114 3784521.974, 394936.419 3784521.974, 394936.419 3784521.668, 394937.335 3784521.668, 394937.335 3784521.363, 394937.945 3784521.363, 394937.945 3784521.058, 394938.861 3784521.058, 394938.861 3784520.753, 394939.471 3784520.753, 394939.471 3784520.448, 394940.081 3784520.448, 394940.081 3784520.142, 394940.997 3784520.142, 394940.997 3784519.837, 394941.607 3784519.837, 394941.607 3784519.532, 394942.523 3784519.532, 394942.523 3784519.227, 394942.828 3784519.227, 394942.828 3784518.922, 394944.354 3784518.922, 394944.354 3784519.227, 394944.659 3784519.227, 394944.659 3784519.837, 394944.964 3784519.837, 394944.964 3784520.448, 394945.270 3784520.448, 394945.270 3784521.668, 394945.575 3784521.668, 394945.575 3784522.279, 394945.880 3784522.279, 394945.880 3784522.889, 394946.185 3784522.889, 394946.185 3784523.805, 394946.490 3784523.805, 394946.490 3784529.298, 394946.796 3784529.298, 394946.796 3784530.214, 394947.101 3784530.214, 394947.101 3784532.350, 394946.796 3784532.350, 394946.796 3784532.655, 394946.490 3784532.655, 394946.490 3784532.960, 394945.880 3784532.960, 394945.880 3784533.266, 394944.964 3784533.266, 394944.964 3784533.571, 394942.828 3784533.571, 394942.828 3784533.876, 394941.913 3784533.876, 394941.913 3784534.181, 394941.302 3784534.181, 394941.302 3784534.486, 394940.692 3784534.486, 394940.692 3784534.791, 394939.776 3784534.791, 394939.776 3784535.097, 394939.166 3784535.097, 394939.166 3784535.402, 394938.250 3784535.402))",394939.23,3784526.82,-118.1402675,34.1964581,333,766
cell_00358,994f6ce7-c684-4ba5-a5b1-4dc834d7a320,3,destroyed,0.0879,0.0185,0.1222,0.7714,-1,unknown,3,-1,unknown,3,5,5,0,0,-0.0,False,0.7266,,,"POLYGON ((395364.913 3784541.200, 395364.913 3784544.252, 395366.359 3784544.252, 395366.359 3784553.408, 395364.446 3784553.408, 395364.446 3784549.898, 395361.211 3784549.898, 395361.211 3784541.200, 395364.913 3784541.200))",395364.23,3784547.19,-118.135658,34.1966845,1710,702
cell_00358,9971d664-b436-474e-b4ee-74e139098950,0,no_damage,0.753,0.1884,0.0186,0.04,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7454,,,"POLYGON ((395070.607 3784672.328, 395078.692 3784667.612, 395083.807 3784676.384, 395075.722 3784681.099, 395070.607 3784672.328))",395077.21,3784674.36,-118.1387881,34.1978023,780,284
cell_00358,99ec3f2d-ca3d-4c7b-bc4b-a57bf3667c63,0,no_damage,0.8042,0.14,0.0125,0.0433,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.6653,,,"POLYGON ((395045.069 3784688.301, 395051.881 3784688.301, 395051.881 3784697.457, 395052.391 3784697.457, 395052.391 3784701.391, 395045.069 3784701.391, 395045.069 3784688.301))",395049.78,3784695.72,-118.1390883,34.1979921,686,216
cell_00358,9a3a0f54-7472-41bf-b6c1-733d429a1e5b,0,no_damage,0.7955,0.1557,0.0094,0.0394,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7598,,,"POLYGON ((394883.057 3784455.150, 394882.282 3784453.016, 394887.394 3784451.158, 394889.673 3784457.429, 394880.927 3784460.609, 394879.422 3784456.471, 394883.057 3784455.150))",394883.79,3784455.64,-118.1408604,34.1958107,150,999
cell_00358,9a3df9af-4003-4fac-b32f-740a2db68ab1,3,destroyed,0.1184,0.0632,0.1926,0.6258,-1,unknown,3,-1,unknown,3,5,5,0,0,-0.0,False,0.7217,,,"POLYGON ((395171.594 3784227.607, 395179.059 3784226.673, 395179.624 3784231.178, 395172.159 3784232.112, 395171.594 3784227.607))",395175.61,3784229.39,-118.1376664,34.1938,1103,1710
cell_00358,9a7c1848-28c4-4ced-9da2-1b3006936b88,0,no_damage,0.6239,0.2867,0.0443,0.0451,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7324,,,"POLYGON ((394943.896 3784403.561, 394952.771 3784403.561, 394952.771 3784411.819, 394943.896 3784411.819, 394943.896 3784403.561))",394948.33,3784407.69,-118.1401542,34.1953848,358,1157
cell_00358,9ac384b8-872a-417b-acb6-770a6fae0ed7,3,destroyed,0.0947,0.0286,0.1361,0.7407,-1,unknown,3,-1,unknown,3,5,5,0,0,-0.0,False,0.6647,,,"POLYGON ((395297.362 3784650.571, 395307.064 3784655.420, 395299.227 3784671.095, 395289.528 3784666.245, 395297.362 3784650.571))",395298.3,3784660.83,-118.1363873,34.1977026,1505,328
cell_00358,9b025f78-7df1-441e-b6c9-59ac0f4f6478,0,no_damage,0.7376,0.2084,0.0169,0.0371,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.8551,,,"POLYGON ((394941.351 3784686.534, 394946.481 3784684.154, 394944.616 3784680.134, 394951.718 3784676.835, 394960.813 3784696.419, 394948.578 3784702.099, 394941.351 3784686.534))",394948.93,3784687.7,-118.1401818,34.1979096,366,232
cell_00358,9c5a28d4-4fc2-4db2-85a6-1b5a6b66f5cd,0,no_damage,0.8049,0.1434,0.0177,0.034,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.5675,,,"POLYGON ((395123.219 3784687.804, 395129.924 3784683.537, 395133.272 3784688.802, 395126.570 3784693.068, 395123.219 3784687.804))",395128.25,3784688.3,-118.1382359,34.1979332,948,238
cell_00358,9c91da39-c10c-45ce-8ed6-b3ddbe08cb7a,0,no_damage,0.8546,0.0534,0.04,0.0519,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7598,,,"POLYGON ((395087.945 3784200.000, 395092.981 3784200.000, 395092.981 3784202.747, 395087.945 3784202.747, 395087.945 3784200.000))",395090.46,3784201.37,-118.1385869,34.1935388,824,1710
cell_00358,9d100189-d2df-47a4-9ce8-7e0a6f44711f,0,no_damage,0.6258,0.2862,0.0441,0.0439,0,no_damage,0,0,no_damage,0,5,5,0,5,0.361,True,0.6962,,,"POLYGON ((395033.902 3784308.278, 395039.881 3784310.167, 395036.542 3784320.742, 395030.564 3784318.852, 395033.902 3784308.278))",395035.22,3784314.51,-118.1392001,34.1945534,643,1463
cell_00358,9d1445db-e58c-4de4-be13-8aea8896fe35,0,no_damage,0.817,0.1296,0.0048,0.0485,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7598,,,"POLYGON ((394871.414 3784221.363, 394871.414 3784221.058, 394870.498 3784221.058, 394870.498 3784220.753, 394870.193 3784220.753, 394870.193 3784220.448, 394869.888 3784220.448, 394869.888 3784219.837, 394869.583 3784219.837, 394869.583 3784219.227, 394869.278 3784219.227, 394869.278 3784218.616, 394868.973 3784218.616, 394868.973 3784218.006, 394868.667 3784218.006, 394868.667 3784216.785, 394868.973 3784216.785, 394868.973 3784216.480, 394869.278 3784216.480, 394869.278 3784216.175, 394871.719 3784216.175, 394871.719 3784215.870, 394872.024 3784215.870, 394872.024 3784215.565, 394872.330 3784215.565, 394872.330 3784215.259, 394872.635 3784215.259, 394872.635 3784214.954, 394872.940 3784214.954, 394872.940 3784214.649, 394873.245 3784214.649, 394873.245 3784214.344, 394873.550 3784214.344, 394873.550 3784214.039, 394873.856 3784214.039, 394873.856 3784213.733, 394874.161 3784213.733, 394874.161 3784213.123, 394874.466 3784213.123, 394874.466 3784212.818, 394874.771 3784212.818, 394874.771 3784212.513, 394875.076 3784212.513, 394875.076 3784212.208, 394875.381 3784212.208, 394875.381 3784211.902, 394875.687 3784211.902, 394875.687 3784211.597, 394875.992 3784211.597, 394875.992 3784211.292, 394876.602 3784211.292, 394876.602 3784210.376, 394876.907 3784210.376, 394876.907 3784208.850, 394877.213 3784208.850, 394877.213 3784207.935, 394877.518 3784207.935, 394877.518 3784207.630, 394878.739 3784207.630, 394878.739 3784207.935, 394879.044 3784207.935, 394879.044 3784208.240, 394879.654 3784208.240, 394879.654 3784208.545, 394880.570 3784208.545, 394880.570 3784208.850, 394880.875 3784208.850, 394880.875 3784209.156, 394881.180 3784209.156, 394881.180 3784209.766, 394881.790 3784209.766, 394881.790 3784210.071, 394883.011 3784210.071, 394883.011 3784210.376, 394883.316 3784210.376, 394883.316 3784210.682, 394884.232 3784210.682, 394884.232 3784210.987, 394885.148 3784210.987, 394885.148 3784211.597, 394885.453 3784211.597, 394885.453 3784211.902, 394885.758 3784211.902, 394885.758 3784212.208, 394886.063 3784212.208, 394886.063 3784212.513, 394886.368 3784212.513, 394886.368 3784214.039, 394886.063 3784214.039, 394886.063 3784214.649, 394885.758 3784214.649, 394885.758 3784214.954, 394885.453 3784214.954, 394885.453 3784215.259, 394885.148 3784215.259, 394885.148 3784216.175, 394884.842 3784216.175, 394884.842 3784216.480, 394884.537 3784216.480, 394884.537 3784216.785, 394884.232 3784216.785, 394884.232 3784217.396, 394883.927 3784217.396, 394883.927 3784217.701, 394883.622 3784217.701, 394883.622 3784218.006, 394882.096 3784218.006, 394882.096 3784218.311, 394880.875 3784218.311, 394880.875 3784218.616, 394879.959 3784218.616, 394879.959 3784218.922, 394879.349 3784218.922, 394879.349 3784219.227, 394878.739 3784219.227, 394878.739 3784219.532, 394877.823 3784219.532, 394877.823 3784219.837, 394876.907 3784219.837, 394876.907 3784220.142, 394875.687 3784220.142, 394875.687 3784220.448, 394874.466 3784220.448, 394874.466 3784220.753, 394873.856 3784220.753, 394873.856 3784221.058, 394872.330 3784221.058, 394872.330 3784221.363, 394871.414 3784221.363))",394877.65,3784214.82,-118.1408978,34.1936386,127,1710
cell_00358,9d73edb9-1b68-4cf4-9806-f7f2fa751f72,0,no_damage,0.5298,0.3603,0.0739,0.0361,0,no_damage,0,0,no_damage,0,5,5,0,5,0.361,True,0.7468,,,"POLYGON ((395016.754 3784243.852, 395027.329 3784239.156, 395030.808 3784246.987, 395020.236 3784251.687, 395016.754 3784243.852))",395023.78,3784245.42,-118.1393158,34.1939293,605,1689
cell_00358,9db97481-09bb-4f1b-961b-fffd38577375,0,no_damage,0.7251,0.2112,0.0219,0.0418,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.706,,,"POLYGON ((394868.478 3784307.075, 394858.889 3784310.127, 394855.294 3784298.823, 394866.287 3784295.326, 394867.062 3784297.755, 394871.179 3784296.446, 394870.148 3784293.195, 394877.484 3784290.861, 394879.224 3784296.333, 394885.257 3784294.413, 394886.426 3784298.078, 394889.628 3784297.059, 394891.688 3784303.529, 394883.496 3784306.135, 394883.423 3784305.909, 394878.226 3784307.561, 394878.284 3784307.744, 394869.571 3784310.515, 394868.478 3784307.075))",394875.56,3784300.94,-118.140931,34.1944149,111,1505
cell_00358,9f026c0c-a824-47bd-b661-0e668e43f08a,0,no_damage,0.8126,0.1314,0.0148,0.0412,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7579,,,"POLYGON ((394916.881 3784370.295, 394924.212 3784370.295, 394924.212 3784374.299, 394916.881 3784374.299, 394916.881 3784370.295))",394920.55,3784372.3,-118.1404515,34.1950629,267,1273
cell_00358,9fd21cb9-af2b-49cb-b0da-e022fbc3c5be,0,no_damage,0.585,0.2665,0.1091,0.0394,0,no_damage,0,0,no_damage,0,5,5,0,5,0.4855,True,0.7952,,,"POLYGON ((394821.278 3784472.991, 394830.049 3784468.605, 394834.172 3784476.848, 394825.398 3784481.234, 394821.278 3784472.991))",394827.72,3784474.92,-118.1414712,34.1959788,0,937
cell_00358,a00902b7-6d78-44d0-981a-7b872dc6fcdf,0,no_damage,0.8861,0.0583,0.0097,0.0459,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7067,,,"POLYGON ((394912.795 3784696.440, 394925.335 3784693.453, 394929.345 3784710.305, 394916.808 3784713.290, 394912.795 3784696.440))",394921.07,3784703.37,-118.140486,34.1980482,269,189
cell_00358,a10d16b8-949e-4c93-b5d9-424e77b59b5d,0,no_damage,0.8971,0.0621,0.0033,0.0375,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7598,,,"POLYGON ((394800.000 3784345.740, 394804.578 3784345.740, 394804.578 3784354.425, 394800.000 3784354.425, 394800.000 3784345.740))",394802.29,3784350.08,-118.141732,34.1948506,0,1346
cell_00358,a15dbe00-b89f-4f85-8b1d-01ad3f99f03b,3,destroyed,0.1129,0.0356,0.1784,0.6731,-1,unknown,3,-1,unknown,3,5,5,0,0,-0.0,False,0.7266,,,"POLYGON ((395367.409 3784349.490, 395365.910 3784350.690, 395363.054 3784347.116, 395367.165 3784343.826, 395369.011 3784346.133, 395372.521 3784343.326, 395374.260 3784345.505, 395375.399 3784344.592, 395389.361 3784362.043, 395382.098 3784367.854, 395367.409 3784349.490))",395372.62,3784350.06,-118.1355432,34.1949079,1710,1331
cell_00358,a1631aea-11b0-4cf4-802f-89dfa11d7511,0,no_damage,0.8239,0.1258,0.0071,0.0433,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.7042,,,"POLYGON ((395068.318 3784727.786, 395069.661 3784723.935, 395075.518 3784725.977, 395074.175 3784729.828, 395068.318 3784727.786))",395071.92,3784726.88,-118.1388519,34.1982754,763,112
cell_00358,a2a8f818-43f0-4757-8cf6-c824c67923a1,0,no_damage,0.9349,0.014,0.0097,0.0413,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.6982,,,"POLYGON ((395096.667 3784201.874, 395101.370 3784200.305, 395104.727 3784210.376, 395100.024 3784211.945, 395096.667 3784201.874))",395100.7,3784206.13,-118.1384764,34.1935827,857,1710
cell_00358,a31f3d40-e51f-4764-aa3c-08c316ff82d5,3,destroyed,0.0972,0.0194,0.2747,0.6086,-1,unknown,3,-1,unknown,3,5,5,0,0,-0.0,False,0.7324,,,"POLYGON ((395392.370 3784593.998, 395392.370 3784593.693, 395392.065 3784593.693, 395392.065 3784593.388, 395391.455 3784593.388, 395391.455 3784592.777, 395391.150 3784592.777, 395391.150 3784592.472, 395390.844 3784592.472, 395390.844 3784591.862, 395390.539 3784591.862, 395390.539 3784589.725, 395390.844 3784589.725, 395390.844 3784589.420, 395391.150 3784589.420, 395391.150 3784588.810, 395391.455 3784588.810, 395391.455 3784588.199, 395392.065 3784588.199, 395392.065 3784587.284, 395392.370 3784587.284, 395392.370 3784586.979, 395392.675 3784586.979, 395392.675 3784586.673, 395392.981 3784586.673, 395392.981 3784586.368, 395393.591 3784586.368, 395393.591 3784586.063, 395394.201 3784586.063, 395394.201 3784586.368, 395394.507 3784586.368, 395394.507 3784586.673, 395395.117 3784586.673, 395395.117 3784586.979, 395395.422 3784586.979, 395395.422 3784587.284, 395395.727 3784587.284, 395395.727 3784587.894, 395396.033 3784587.894, 395396.033 3784588.505, 395396.338 3784588.505, 395396.338 3784588.810, 395396.643 3784588.810, 395396.643 3784589.115, 395396.948 3784589.115, 395396.948 3784589.420, 395397.253 3784589.420, 395397.253 3784591.556, 395396.948 3784591.556, 395396.948 3784592.167, 395396.338 3784592.167, 395396.338 3784592.472, 395395.727 3784592.472, 395395.727 3784592.777, 395395.422 3784592.777, 395395.422 3784593.082, 395394.507 3784593.082, 395394.507 3784593.388, 395393.896 3784593.388, 395393.896 3784593.693, 395393.591 3784593.693, 395393.591 3784593.998, 395392.370 3784593.998))",395393.88,3784589.93,-118.1353415,34.1970729,1710,559
cell_00358,a35c2f29-50b9-454a-8bee-39b6236932fc,0,no_damage,0.8234,0.1204,0.0144,0.0417,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.5207,,,"POLYGON ((395057.463 3784516.093, 395058.678 3784516.343, 395058.635 3784516.556, 395061.681 3784517.185, 395061.763 3784516.779, 395070.711 3784518.629, 395068.465 3784529.490, 395055.256 3784526.756, 395057.463 3784516.093))",395061.58,3784519.73,-118.1389389,34.1964065,734,780
cell_00358,a3965498-44cd-49e6-b4e8-b9184bf8a494,0,no_damage,0.8717,0.0802,0.0107,0.0374,0,no_damage,0,0,no_damage,0,5,5,0,5,-0.0,False,0.6982,,,"POLYGON ((394899.977 3784716.049, 394902.220 3784716.668, 394900.883 3784721.527, 394904.118 3784722.415, 394903.547 3784724.496, 394906.370 3784725.272, 394902.461 3784739.481, 394894.160 3784737.198, 394899.977 3784716.049))",394901.72,3784725.39,-118.1406987,34.1982448,201,103
cell_00358,a39b804d-81e1-4c0a-ac4f-f299cb63e133,3,destroyed,0.0568,0.018,0.2246,0.7006,-1,unknown,3,-1,unknown,3,5,5,0,0,-0.0,False,0.7102,,,"POLYGON ((395217.751 3784597.950, 395226.607 3784591.135, 395235.971 3784603.309, 395227.114 3784610.121, 395217.751 3784597.950))",395226.86,3784600.63,-118.1371552,34.1971526,1271,525
